SZindex
2004/7/29,3329.11
2004/7/30,3283.37
2004/8/2,3257.63
2004/8/3,3227.99
2004/8/4,3318.5
2004/8/5,3268.33
2004/8/6,3274.4
2004/8/9,3298.3
2004/8/10,3304.76
2004/8/11,3270.66
2004/8/12,3227.52
2004/8/13,3245.81
2004/8/16,3217.07
2004/8/17,3226.62
2004/8/18,3233.84
2004/8/19,3190.33
2004/8/20,3185.71
2004/8/23,3151.74
2004/8/24,3182.52
2004/8/25,3165.06
2004/8/26,3156.97
2004/8/27,3115.24
2004/8/30,3122.09
2004/8/31,3175.79
2004/9/1,3127.05
2004/9/2,3141.73
2004/9/3,3126.17
2004/9/6,3125.03
2004/9/7,3130.77
2004/9/8,3109.12
2004/9/9,3044.72
2004/9/10,3059.29
2004/9/13,2997.87
2004/9/14,3077.41
2004/9/15,3210.31
2004/9/16,3238.38
2004/9/17,3347.07
2004/9/20,3472.99
2004/9/21,3460.24
2004/9/22,3405.14
2004/9/23,3530.3
2004/9/24,3494.21
2004/9/27,3467.78
2004/9/28,3512.32
2004/9/29,3477.87
2004/9/30,3453.89
2004/10/8,3548.38
2004/10/11,3531.11
2004/10/12,3435.66
2004/10/13,3446.76
2004/10/14,3312.27
2004/10/15,3301.23
2004/10/18,3313.5
2004/10/19,3325.62
2004/10/20,3330.71
2004/10/21,3291.89
2004/10/22,3334.58
2004/10/25,3246.03
2004/10/26,3284.25
2004/10/27,3296.66
2004/10/28,3292.5
2004/10/29,3216.34
2004/11/1,3182.12
2004/11/2,3159
2004/11/3,3195.27
2004/11/4,3112.33
2004/11/5,3122.28
2004/11/8,3122.17
2004/11/9,3136.05
2004/11/10,3254.46
2004/11/11,3223.17
2004/11/12,3227.41
2004/11/15,3267.84
2004/11/16,3274.22
2004/11/17,3236.82
2004/11/18,3284.36
2004/11/19,3300.32
2004/11/22,3305.27
2004/11/23,3273.47
2004/11/24,3255.06
2004/11/25,3253.23
2004/11/26,3259.92
2004/11/29,3225.07
2004/11/30,3226
2004/12/1,3210.42
2004/12/2,3196.87
2004/12/3,3205.47
2004/12/6,3202.83
2004/12/7,3172.16
2004/12/8,3177
2004/12/9,3219.62
2004/12/10,3195.87
2004/12/13,3195.81
2004/12/14,3185.99
2004/12/15,3212.51
2004/12/16,3190.14
2004/12/17,3157.34
2004/12/20,3104.67
2004/12/21,3097.89
2004/12/22,3169.31
2004/12/23,3123.04
2004/12/24,3125.49
2004/12/27,3123.59
2004/12/28,3117.02
2004/12/29,3110.39
2004/12/30,3112.41
2004/12/31,3067.57
2005/1/4,3025.39
2005/1/5,3052.86
2005/1/6,3028.72
2005/1/7,3035.58
2005/1/10,3062.73
2005/1/11,3069.57
2005/1/12,3064.34
2005/1/13,3074.36
2005/1/14,3055.51
2005/1/17,2999.02
2005/1/18,3022.38
2005/1/19,3001.24
2005/1/20,2969.12
2005/1/21,3055.8
2005/1/24,3111.38
2005/1/25,3141.85
2005/1/26,3122.61
2005/1/27,3070.58
2005/1/28,3065.6
2005/1/31,3045.48
2005/2/1,3066.22
2005/2/2,3221.21
2005/2/3,3196.54
2005/2/4,3266
2005/2/16,3283.87
2005/2/17,3264.34
2005/2/18,3233.57
2005/2/21,3298.47
2005/2/22,3382.97
2005/2/23,3383.06
2005/2/24,3379.49
2005/2/25,3385.42
2005/2/28,3376.31
2005/3/1,3348.45
2005/3/2,3301.76
2005/3/3,3334.46
2005/3/4,3332.13
2005/3/7,3368.65
2005/3/8,3451.82
2005/3/9,3464.64
2005/3/10,3373.54
2005/3/11,3408.84
2005/3/14,3420.54
2005/3/15,3366.66
2005/3/16,3341.12
2005/3/17,3296.14
2005/3/18,3255.27
2005/3/21,3276.52
2005/3/22,3249.49
2005/3/23,3220.07
2005/3/24,3214.98
2005/3/25,3214.85
2005/3/28,3213.3
2005/3/29,3208.42
2005/3/30,3137.46
2005/3/31,3170.35
2005/4/1,3284.92
2005/4/4,3244.25
2005/4/5,3244.91
2005/4/6,3312.62
2005/4/7,3343.77
2005/4/8,3397.32
2005/4/11,3357.03
2005/4/12,3310.8
2005/4/13,3371.48
2005/4/14,3324.91
2005/4/15,3304.3
2005/4/18,3261.32
2005/4/19,3267.54
2005/4/20,3222.52
2005/4/21,3207.55
2005/4/22,3176.89
2005/4/25,3160.61
2005/4/26,3180.16
2005/4/27,3163.01
2005/4/28,3204.73
2005/4/29,3156.65
2005/5/9,3031.49
2005/5/10,3067.98
2005/5/11,3000.6
2005/5/12,2930.78
2005/5/13,2921.5
2005/5/16,2889.01
2005/5/17,2903.99
2005/5/18,2883.76
2005/5/19,2898.29
2005/5/20,2900.83
2005/5/23,2840.97
2005/5/24,2869.57
2005/5/25,2869.62
2005/5/26,2839.55
2005/5/27,2806.11
2005/5/30,2794.17
2005/5/31,2801.64
2005/6/1,2716.78
2005/6/2,2630.6
2005/6/3,2627.02
2005/6/6,2729.17
2005/6/7,2709.47
2005/6/8,2936.56
2005/6/9,2951.12
2005/6/10,2882.26
2005/6/13,2879.76
2005/6/14,2853.52
2005/6/15,2795.05
2005/6/16,2823.81
2005/6/17,2790.62
2005/6/20,2868.04
2005/6/21,2829.62
2005/6/22,2842.45
2005/6/23,2839.5
2005/6/24,2848.34
2005/6/27,2915.13
2005/6/28,2870.24
2005/6/29,2847.8
2005/6/30,2760.23
2005/7/1,2728.72
2005/7/4,2737.22
2005/7/5,2716.55
2005/7/6,2696.49
2005/7/7,2697.92
2005/7/8,2650.6
2005/7/11,2651.8
2005/7/12,2742.86
2005/7/13,2734.36
2005/7/14,2738
2005/7/15,2716.65
2005/7/18,2676.37
2005/7/19,2684.76
2005/7/20,2716.51
2005/7/21,2724.26
2005/7/22,2782.87
2005/7/25,2758.65
2005/7/26,2831.56
2005/7/27,2886.51
2005/7/28,2893.59
2005/7/29,2887.57
2005/8/1,2890.82
2005/8/2,2940.22
2005/8/3,2989.37
2005/8/4,2969.31
2005/8/5,3047.33
2005/8/8,3061.78
2005/8/9,3062.83
2005/8/10,3062.92
2005/8/11,3128.39
2005/8/12,3065.72
2005/8/15,3119.13
2005/8/16,3085.48
2005/8/17,3097.02
2005/8/18,3001.38
2005/8/19,3002.12
2005/8/22,3030.38
2005/8/23,2992.36
2005/8/24,2996.63
2005/8/25,2973.81
2005/8/26,2952.72
2005/8/29,2912.06
2005/8/30,2909.81
2005/8/31,2950.41
2005/9/1,3003.87
2005/9/2,3012.13
2005/9/5,3016.22
2005/9/6,2978.14
2005/9/7,3025.67
2005/9/8,3035.27
2005/9/9,3009.35
2005/9/12,2999.22
2005/9/13,3041.62
2005/9/14,3073.57
2005/9/15,3068.92
2005/9/16,3061.06
2005/9/19,3064.07
2005/9/20,3019.89
2005/9/21,2965.55
2005/9/22,2905.65
2005/9/23,2892.84
2005/9/26,2895.72
2005/9/27,2844.83
2005/9/28,2847.56
2005/9/29,2884.63
2005/9/30,2903.1
